"DC_ID","ADDR_LN1_TXT","ADDR_LN2_TXT","ADDR_LN3_TXT","CITY_NM","CNTY_NM","ST_PROV_CD","PSTL_CD","CTRY_CD","PHN_NBR","LATITUDE","LONGITUDE","OPR_STRT_TM","OPR_END_TM","CRT_USER_ID","CRT_DTTM","LST_UPDT_USER_ID","LST_UPDT_DTTM"
"6727","8770 170th St",,,EDMONTON,,AB,T5T 4M2,CA,"486-1266",53.522241,-113.61558,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"6729","80 Bloor St. West",,,TORONTO,,ON,M5S 2V1,CA,"515-0018",43.669545,-79.390348,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"6730","25 THE WEST MALL SPACE E-15",,,ETOBICOKE,,ON,M9C1B8,CA,"4166223797",43.6112889,-79.5590558,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2015-11-04 09:57:21
"6731","701 West Georgia St",,,VANCOUVER,,BC,V7Y 1A1,CA,"688-1630",49.282494,-123.11813,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"532","4131 HARLEM AVE",,,NORRIDGE,,IL,"60706",US,"457-2044",41.953822,-87.807357,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"2619","2240 Q Street",,,ALBUQUERQUE,,NM,"87110",US,"111-111-1111",35.102911,-106.56689,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"3972","5900 SUGARLOAF PARKWAY ",,,LAWRENCEVILLE,,GA,"30043",US,"6788470088",33.981517,-84.079185,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_US,2013-10-29 19:33:20,StoreSetupTool,2017-11-03 16:59:10
"3973","680 CHICAGO RIDGE MALL      ",,,CHICAGO,,IL,"60415",US,"7084241450",41.718996,-87.78251,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_US,2013-10-29 19:33:20,StoreSetupTool,2017-11-03 16:59:22
"3978","6075 WESLEY GROVE BLVD    ",,,WESLEY CHAPEL,,FL,"33544",US,"8139914798",28.242817,-82.353214,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_US,2013-10-29 19:33:20,StoreSetupTool,2017-11-03 16:59:10
"3980","941 AIRPORT CENTER DRIVE",,,ALLENTOWN,,PA,"18109",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"3981","2409 Taylor Park Drive    ",,,REYNOLDSBURG,,OH,"43068",US,"6148668020",39.934981,-82.790917,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_US,2013-10-29 19:33:20,StoreSetupTool,2017-11-03 16:59:10
"3982","3090 NORTH EASTMAN ROAD ",PAD 7,,LONGVIEW,,TX,"75605",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"3985","2831 COUNTRYSIDE DRIVE",,,TURLOCK,,CA,"95380",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"3988","970 OLD COUNTRY ROAD",,,Garden City,,NY,"11530",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"3989","1200 N. Muldoon Rd Suite B1",,,ANCHORAGE,,AK,"99501",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"3990","2400 PRESTON ROAD",,,PLANO,,TX,"75093",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"3993","5169 SOUTH CALLE SANTA CRUZ",,,TUCSON,,AZ,"85706",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"3997","150 N. STATE STREET",,,CHICAGO,,IL,"60601",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"4212","6035 NORTHWEST LOOP 410     ",,,SAN ANTONIO,,TX,"78238",US,"2105200681",29.474025,-98.613542,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_US,2013-10-29 19:33:20,StoreSetupTool,2017-11-03 16:59:23
"4227","5885 GULF FREEWAY FRONTAGE ROAD",,,TEXAS CITY,,TX,"77592",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"4504","15201 POTOMAC TOWN PLACE",STE 140,,WOODBRIDGE,,VA,"22191",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"4875","1245 Worcester Street Suite 1168",,,Natick,,MA,"1760",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"4897","1133 PEARL STREET",,,BOULDER,,CO,"80302",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"4899","265 18TH ST NW  SUITE 4150",,,ATLANTA,,GA,"30363",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"4902","1151 Galleria Boulevard Suite 160",,,Roseville,,CA,"95678",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"4903","2855 STEVENS CREEK BLVD",SPACE 1107,,SANTA CLARA,,CA,"95050",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"4906","26300 CEDAR ROAD",,,BEACHWOOD,,OH,"44122",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"4907","7875 Montgomery Road",Space 2204,,Cincinnati,,OH,"45236",US,"513-745-9641",39.200932,-84.376009,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"4908","50 SOUTH MAIN STREET",SPACE 121,,Salt Lake City,,UT,"84101",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"6132","4439 COMMONS DRIVE EAST",,,DESTIN,,FL,"32541",US,"269-2883",30.388165,-86.436973,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"6135","155 GOODMAN RD W",,,SOUTHAVEN,,MS,"38671",US,"6623490789",34.962651,-89.992749,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_US,2013-10-29 19:33:20,StoreSetupTool,2017-11-03 16:59:27
"6136","1590 DOGWOOD DR",,,CONYERS,,GA,"30013",US,"785-7631",33.650762,-83.999343,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"6141","3500 ROSS CLARK CIRCLE",,,DOTHAN,,AL,"36303",US,"702-9202",31.24653,-85.42678,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"6142","2701D PARKER ROAD",,,ROUND ROCK,,TX,"78681",US,"5127337911",30.482041,-97.678775,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_US,2013-10-29 19:33:20,StoreSetupTool,2017-11-03 16:59:28
"6145","21450 HAWTHORNE BLVD",,,TORRANCE,,CA,"90503",US,"214-2997",33.833956,-118.35288,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"6151","2755 E BIDWELL ST",,,FOLSOM,,CA,"95630",US,"983-6436",38.655885,-121.12487,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"6153","8715 SW 124TH AVE",,,MIAMI,,FL,"33183",US,"271-2535",25.687429,-80.393872,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"6154","800 N GREENRIVER RD",,,EVANSVILLE,,IN,"47715",US,"8124770768",37.983998,-87.496036,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_US,2013-10-29 19:33:20,StoreSetupTool,2017-11-03 16:59:28
"6155","10 STEPHEN KING DR",,,AUGUSTA,,ME,"04330-8082",US,"623-1234",44.342048,-69.786138,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"6246","139 Opry Mills Dr",,,NASHVILLE,,TN,"37214-2432",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"6368","701 N. Milwaukee Ave",Suite 208,,VERNON HILLS,,IL,"60061",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"6370","1620 NEW BRIGHTON BLVD",,,MINNEAPOLIS,,MN,"55413",US,"111-111-1111",45.004303,-93.22838,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"6780","2610 SAWGRASS MILLS CIRCLE  ",,,SUNRISE,,FL,"33323",US,"9548468464",26.155284,-80.321732,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_US,2013-10-29 19:33:20,StoreSetupTool,2017-11-03 16:59:20
"6791","4440 13TH AVENUE SW",,,FARGO,,ND,"58103",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"6920","12801 W SUNRISE BLVD ","4003A",,SUNRISE,,FL,"33323",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"7040","429 Western 47Th St",,,Kansas City,,MO,"64112",US,"816-753-7557",39.042172,-94.59253,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"7042","112 Providence Place",Suite 3120,,Providence,,RI,"2903",US,"401-383-2133",41.827874,-71.41685,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"7043","350 San Lorenzo Ave",Space 2035,,Coral Gables,,FL,"33146",US,"305-441-9851",25.732126,-80.261389,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"7045","8701 Keystone Crossing",Unit 46,,Indianapolis,,IN,"46240",US,"317-218-4160",39.914404,-86.107287,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"7048","2400-2414 University Blvd",,,Houston,,TX,"77005",US,"713-942-2190",33.50739,-86.79353,2011-10-01 09:00:00,2040-01-01 22:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3796_40,2014-04-10 02:44:36
"8906","7521 N KENDALL DR",,,MIAMI,,FL,"33156",US,"668-3129",25.688759,-80.312648,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,OMS-2455_US,2013-10-29 19:33:20
"9343","6955 S. YORK STREET",SUITE 402,,CENTENNIAL,,CO,"80122",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"9344","1310 SCHEELS DRIVE      ",,,SPARKS,,NV,"89434",US,"7753511840",39.531224,-119.719683,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_US,2013-10-29 19:33:20,StoreSetupTool,2017-11-03 16:59:38
"9345","1410 S. MAIN CHAPEL WAY",SPACE 104,,GAMBRILLS,,MD,"21054",US,"111-111-1111",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_US,2013-10-29 19:33:20,MINIQ-3797,2014-02-04 19:37:59
"841","3100 Howard Avenue",Devonshire Mall,,WINDSOR,,ON,N8X3Y8,CA,"5192503366",42.27467,-83.003556,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:05
"846","13300 Blk 137th Avenue",North City Shopping Center,,EDMONTON,,AB,T5L4Z6,CA,"7804784477",53.599578,-113.547458,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:06
"3026","100 City Centre Drive",,,MISSISSAUGA,,ON,L5B 2C9,CA,"270-6420",43.593041,-79.642797,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3161","3625 Shaganappi Trail NW",,,CALGARY,,AB,T3A 0E2,CA,"288-8555",51.087356,-114.15357,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3163","100 BAYSHORE DR",,,OTTAWA,,ON,K2B 8C1,CA,"721-1129",45.347586,-75.806835,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3172","3035 Le Carrefour Boulevard",,Unit C12B/C13A,LAVAL,,QC,H7T 1C7,CA,"978-2733",45.568918,-73.752438,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3173","50 RIDEAU ST",,,OTTAWA,,ON,K1N 9J7,CA,"562-9355",45.425932,-75.692382,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3174","6801 ROUTE TRANSCANADIENNE",,,POINTE-CLAIRE,,QC,H9R 5J2,CA,"630-6670",45.462269,-73.829587,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3175","310 BOUL DES PROMENADES",,,ST BRUNO,,QC,J3V 6A7,CA,"441-9940",,,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3183","221-4800 Kingsway",,,BURNABY,,BC,V5H-4J2,CA,"438-7900",49.22581,-122.99716,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3184","2305 Chemin Rockland",,,MONTREAL,,QC,H3P 3E9,CA,"340-4433",45.526768,-73.648856,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3208","1485 Portage Ave",,,WINNIPEG,,MB,R3G 0W4,CA,"783-9353",49.881293,-97.199564,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3308","1715 Preston Avenue N",Preston Crossing,,SASKATOON,,SK,S7N4V2,CA,"3066534420",52.146817,-106.619346,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:07
"3309","1280 Fanshawe Road West",Hyde Park Centre,,LONDON,,ON,N6G5B1,CA,"5196417227",43.011482,-81.333992,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:07
"3310","20 Kingston Road West",Harwood Centre,,AJAX,,ON,L1T4K8,CA,"9054261221",43.860677,-79.028543,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:07
"3311","830 Saint James Station",Saint James Station,,WINNIPEG,,MB,R3G3J7,CA,"2047863868",49.888269,-97.201239,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:08
"3312","3120 E Quance Street",Victoria Gate,,REGINA,,SK,S4V3B8,CA,"3067751860",50.446085,-104.540741,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:08
"3313","1225 St. Mary''s Rd",,,WINNIPEG,,MB,R2M 5E5,CA,"253-9666",49.827927,-97.109089,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3317","177 N Queen Street",Queen's Square,,ETOBICOKE,,ON,M9C1A7,CA,"4166226021",43.616485,-79.556881,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:08
"3326","3130-3170 Tillicum Road",Tillicum Mall,,VICTORIA,,BC,V9A7C5,CA,"2503868797",48.453764,-123.3963,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:08
"3327",The Kingsway (Highway 55,Barry Down),,SUDBURY,,ON,P3B4K5,CA,"7055258233",46.50219,-80.943031,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:08
"3329","1210 Wellington Road",Wellington Commons,,LONDON,,ON,N6E1M3,CA,"5196859604",42.927538,-81.218376,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:09
"3336","6801 Trans Canada Highway",Fairvlew Point Claire,,POINTE-CLAIRE,,QC,H9R5J2,CA,"5146307771",45.468626,-73.816293,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:09
"3340","337 Main Street",Thunder Centre,,THUNDER BAY,,ON,P7B5L6,CA,"8076228800",48.406488,-89.240719,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:09
"3342","1 Boulevard des Promenades",,,ST BRUNO,,QC,J3V5J5,CA,"4504416300",45.505243,-73.37866,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2018-04-12 19:19:33
"3344","3035 Boulevard Les Carrefour",,,LAVAL,,QC,H7T 1C8,CA,"682-9410",45.568918,-73.752438,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3348","22 Stavanger Drive",Cabot Power Center,,ST JOHN'S,,NF,A1A5E8,CA,"7097386281",47.61554,-52.71881,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:09
"3365",Trinity Drive,Wheeler Park Power Center,,MONCTON,,NB,E1G2J7,CA,"5068546195",46.114762,-64.835607,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:09
"3381",L'acadie Boulevard,Marche Central Metro,,MONTREAL,,QC,H4N3K1,CA,"5143832377",45.531495,-73.650248,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:09
"3382","2525-36th NE",Sunridge Mall,,CALGARY,,AB,T1Y5T4,CA,"4035909501",51.073385,-113.987693,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:09
"3392","1 Yorkdale Road",Yorkdale Shopping Center,,TORONTO,,ON,M6A3A1,CA,"4167879384",43.726483,-79.452977,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:10
"3393","1400 Ottawa Street S",Sunrise Shopping Center,,KITCHENER,,ON,N2E4E2,CA,"5195687462",43.416715,-80.513322,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:10
"3425","32 Micmac Boulevard",Mic Mac Mall,,DARTMOUTH,,NS,B3A4N3,CA,"9024632713",44.684295,-63.560509,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:10
"3432","43 Washmill Lake Drive",Bayers Lake,,HALIFAX,,NS,B3S1B9,CA,"9028767719",44.648115,-63.671208,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:10
"3433","80 Sandstone Road",First Pro Charlottetown,,CHARLOTTETOWN,,PE,C1E1E5,CA,"9025696980",46.263843,-63.152231,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:10
"3448","390 N Front Street",Space 101,,BELLEVILLE,,ON,K8P3E1,CA,"6139620484",44.189094,-77.397458,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:11
"3457","3625 Shaganappi Trail NW",Space Y-5,,CALGARY,,AB,T3A0E2,CA,"4032888002",51.082854,-114.15736,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:11
"3458","2232 Guildford Town Center",,,SURREY,,BC,V3R7C1,CA,"6049309801",49.189511,-122.804908,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:11
"3459","2929 Barnet Highway",Space 2810,,COQUITLAM,,BC,V3B5R5,CA,"6044684278",49.277,-122.7993,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:11
"3460","6455 MacLeod Trail SW",Space 179,,CALGARY,,AB,T2H0K9,CA,"4033190431",50.99835,-114.071956,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:11
"3461","4700 Kingsway",Unit E14,,BURNABY,,BC,V5H4M1,CA,"6044519064",48.490214,-122.667838,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:11
"3462","6551 Number 3 Road",Richmond Centre,,RICHMOND,,BC,V6Y2B6,CA,"6043036700",49.166427,-123.136571,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:11
"3463","8882 - 170 Street",,,EDMONTON,,AB,T5T 4M2,CA,"481-6352",53.523768,-113.61654,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3492","2004 50 Avenue","Cru ""G""",,RED DEER,,AB,T4R3R1,CA,"4033485615",52.232876,-113.813905,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:12
"3503","50 RIDEAU ST",,,OTTAWA,,ON,K1N 9J7,CA,"230-1143",45.425932,-75.692382,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
"3521","8960 Jane Street",Space B3,,VAUGHAN,,ON,L4K5W4,CA,"9057602122",43.824837,-79.534664,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:12
"3777","20202 64th Avenue",,,LANGLEY,,BC,V2Y1P3,CA,"6045398559",49.121533,-122.664604,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:12
"3778",Consumers Drive,First Westmorland Center,,SAINT JOHN,,NB,E2J4Z3,CA,"5066347597",45.306646,-66.021749,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:12
"3786","2700 Laurier Boulevard",Place Laurier,,SAINTE-FOY,,QC,G1V4J9,CA,"4186517475",46.770588,-71.285062,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:12
"3788","705 Saint Catherine West",Montreal Eaton Center,,MONTREAL,,QC,H3B4G5,CA,"5142886877",45.502966,-73.570055,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:13
"3809","435 Stone Road W",,,GUELPH,,ON,N1G2X6,CA,"5197634158",43.518705,-80.237438,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2017-10-04 13:43:13
"3908","860 Main Street",,,WEST VANCOUVER,,BC,V7T2Z3,CA,"6049218808",49.325645,-123.141635,2011-01-01 11:00:00,2040-01-01 21:00:00,OMS-2455_CA,2013-10-29 19:33:21,StoreSetupTool,2018-04-12 19:19:34
"4275","220 Yonge St",,,TORONTO,,ON,M5B 2H6,CA,"591-0512",43.653929,-79.380213,2040-01-01 21:00:00,2011-10-01 08:00:00,OMS-2455_CA,2013-10-29 19:33:21,OMS-2455_CA,2013-10-29 19:33:21
